filename,unit,start,end,duration,words,transcription,f0_values
cta0011,p3,3.08702947845805,3.431111111111111,0.34408163265306113,,,
cta0011,12,3.431111111111111,5.923945578231293,2.492834467120182,обвинить ее в эгоизме или в черствости,a1bv'i1n'i0t' i1jo0 v y1ga1i0zm'i4 i0l'i4 f cho0rstvy4s't'e4,"[nan, 146.99999999999503, 154.19580419580294, 145.06578947368766, 148.9864864864825, 148.98648648649237, 152.06896551723898, 154.19580419580294, 156.3829787234042, 157.50000000000057, 159.78260869565403, 157.50000000000057, 157.50000000000057, 141.34615384615512, 146.99999999999503, 147.00000000000463, 146.99999999999503, 152.06896551724927, 148.9864864864825, 149.99999999999653, 148.98648648649237, 148.9864864864825, 148.9864864864825, 155.28169014085512, 147.9865771812036, 148.9864864864825, 147.00000000000463, 146.99999999999503, 142.25806451613082, 146.0264900662292, 142.25806451613082, 141.34615384614622, 139.5569620253167, 143.18181818182052, 132.03592814371657, 146.99999999999503, 152.06896551723898, 163.3333333333373, 172.26562499999648, 180.73770491803384, 188.46153846154408, 196.8749999999938, 206.07476635513876, 204.16666666668274, 214.07766990289537, 208.01886792452794, 210.00000000000074, 216.17647058823962, 218.31683168317394, 222.72727272725905, 227.3195876288773, 229.68749999998943, 229.68750000001288, 229.68749999998943, 237.09677419356635, 242.30769230768794, 244.99999999999707, 244.99999999999707, 250.5681818181819, 250.5681818181819, 253.4482758620707, 262.50000000000705, 268.9024390243692, 265.66265060241864, 279.1139240506507, 279.1139240506161, 290.1315789473566, 290.131578947394, 293.99999999999005, 293.99999999999005, 297.972972972965, 294.0000000000285, 315.00000000000114, 324.26470588231274, 306.25000000003797, 306.2499999999963, 310.5633802816888, 324.2647058823594, 306.2499999999963, 319.56521739130807, 306.2499999999963, 319.56521739130807, 319.5652173912627, 306.25000000003797, 319.56521739130807, 306.2499999999963, 306.2499999999963, 290.1315789473566, nan, 259.41176470591745, 242.30769230766188, 234.5744680851226, 244.9999999999704, 239.67391304349806, 237.09677419356635, 237.0967741935164, 237.09677419356635, 229.68750000001288, 229.687499999966, 225.0000000000098, 225.0000000000098, 220.50000000000696, 216.17647058823962, 216.17647058823962, 210.00000000000074, 212.01923076923265, 206.07476635513876, 204.1666666666642, 204.1666666666642, 206.07476635513876, 206.07476635513876, 204.1666666666642, 204.1666666666642, 208.01886792452794, 208.01886792452794, 208.01886792452794, 210.00000000000074, 206.07476635513876, 204.1666666666642, 202.29357798164793, 196.8749999999938, 195.13274336285863, 193.4210526315711, 188.4615384615283, 182.23140495869436, 183.7499999999878, 179.2682926829128, 179.26829268294134, 173.62204724410506, 172.2656249999833, 173.62204724410506, 172.2656249999833, 172.26562500000963, 169.61538461539251, 173.6220472440783, 172.26562500000963, 175.0000000000115, 176.39999999998483, 179.26829268294134, 183.7499999999878, 183.7499999999878, 188.46153846155985, 191.73913043477395, 193.4210526315711, 193.4210526315711, 193.4210526316043, 196.8749999999938, 196.8749999999938, 193.4210526315711, 183.7500000000178, 179.2682926829128, 173.62204724410506, 163.3333333333373, 165.7894736841916, 168.32061068702998, 164.55223880597487, 170.9302325581483, 156.3829787234042, 159.78260869563135, 85.79766536965441, 148.9864864864825, 177.82258064517475, 191.73913043477395, 190.0862068965423, 193.4210526315711, 196.8749999999938, 198.6486486486784, 196.8749999999938, 196.8749999999938, 196.8749999999938, 193.4210526315711, 193.4210526316043, 190.0862068965423, 191.73913043477395, 188.46153846155985, 190.0862068965423, 188.4615384615283, 186.86440677965015, 186.86440677968116, 185.29411764704727, 186.86440677968116, 183.7499999999878, 185.29411764704727, 182.23140495869436, 183.7499999999878, 182.23140495869436, 179.2682926829128, 176.40000000001248, 174.9999999999843, 170.9302325581483, 167.0454545454608, 159.78260869565403, 160.9489051094686, 158.63309352518107, 152.06896551725953, 156.3829787234042, 154.19580419580294, 147.9865771812036, 149.99999999999653, 143.1818181818114, 143.1818181818296, 142.25806451612183, 142.2580645161398, 138.6792452830101, 136.1111111111177, 136.11111111110125, 130.47337278106815, nan, 144.11764705883564, 136.95652173912092, 139.55696202532536, 134.4512195121846, 135.27607361963794, 132.83132530120932, 131.24999999998823, 135.27607361963794, 128.9473684210548, 128.9473684210548, 126.00000000000045, 126.72413793103534, 126.72413793103534, 125.28409090909095, 126.00000000000045, 125.28409090909095, 126.00000000000045, 126.00000000000045, 126.72413793103534, 125.99999999998634, 124.57627118645412, 120.491803278686, 125.28409090909095, 126.00000000000045, 126.00000000000045, 123.87640449438129, 123.87640449438129, 125.28409090909095, 134.4512195121846, 132.03592814371657, 134.45121951220065, 135.2760736196217, 133.63636363636866, 132.83132530120932, nan, 282.69230769236344, 262.49999999997647, 268.9024390243692, 268.9024390244334, 275.6249999999817, 272.2222222222025, 272.22222222226833, 275.6249999999817, 279.1139240506161, 275.6249999999817, 279.1139240506853, 282.69230769229245, 282.69230769229245, 279.1139240506161, 282.69230769229245, 282.69230769236344, 282.69230769229245, 282.69230769229245, 286.3636363636228, 282.69230769229245, 282.69230769236344, 279.1139240506161, 275.6249999999817, nan, 297.972972972965, 272.2222222222025, 275.6249999999817, nan, 262.50000000003763, 237.0967741935164, 259.41176470591745, 234.5744680850737, 245.00000000002373, 244.9999999999704, 247.75280898878984, 250.56818181820978, 250.56818181815402, 256.3953488371835, 256.3953488372419, 253.44827586204215, 259.41176470591745, 250.56818181815402, 253.4482758620992, 244.9999999999704, 242.30769230771403, 237.09677419356635, 229.687499999966, 222.72727272728108, 242.30769230771403, nan, 245.00000000002373, 222.72727272728108, 237.0967741935164, 229.68750000001288, 239.67391304349806, 234.5744680850737, 239.67391304349806, 237.09677419356635, 237.0967741935164, 234.5744680851226, 239.67391304349806, 239.67391304344704, 234.5744680851226, 237.0967741935164, 237.09677419356635, 237.09677419356635, 237.0967741935164, 232.10526315790923, 237.09677419356635, 232.10526315786137, 232.10526315790923, 229.68750000001288, 225.0000000000098, 224.99999999996484, 227.3195876288773, 216.17647058823962, 212.01923076923265, 216.17647058823962, 210.00000000000074, 218.31683168317394]"
cta0011,p3,5.923945578231293,6.1873015873015875,0.26335600907029466,,,
cta0011,10,6.1873015873015875,6.964399092970521,0.7770975056689338,он говорил,o0n ge1va1r'i0l ,"[63.7283236994226, 186.86440677965015, 153.12500000001899, 167.04545454543603, 163.3333333333373, 165.789473684216, 167.0454545454608, 168.3206106870048, 172.26562500000963, 175.0000000000115, 179.2682926829128, 182.23140495866485, 185.29411764707777, 188.4615384615283, 191.73913043477395, 195.13274336285863, 195.1327433628248, 193.4210526315711, 196.8749999999938, 198.64864864864336, 198.6486486486784, 193.4210526315711, 190.0862068965423, 195.1327433628248, 204.1666666666642, 204.1666666666642, 206.07476635513876, 206.07476635517648, 208.01886792452794, 208.01886792452794, 208.01886792452794, 208.01886792452794, 210.00000000000074, 210.00000000000074, 209.99999999996157, 218.31683168317394, 196.87500000002825, 198.64864864864336, 198.64864864864336, 196.8749999999938, 190.0862068965423, 173.62204724410506, nan, 180.73770491804834, 185.29411764704727, 188.46153846155985, 195.1327433628248, 198.64864864864336, 198.64864864864336, 196.8749999999938, 200.45454545454106, 198.6486486486784, 196.8749999999938, 196.8749999999938, 195.1327433628248, 193.4210526315711, 191.7391304348066, 186.86440677965015, 183.7499999999878, 182.23140495869436, 180.73770491801935, 177.82258064517475, 176.39999999998483, 177.82258064517475, 180.73770491801935, 185.29411764707777, 186.86440677965015, 190.0862068965423, 191.7391304348066, 190.0862068965423, 188.4615384615283, 186.86440677968116, 185.29411764704727, 180.73770491801935, 179.26829268294134, 179.2682926829128, 177.82258064517475, 174.9999999999843, 177.82258064517475, 173.62204724410506, 176.39999999998483, 175.0000000000115, 176.39999999998483, 173.62204724410506, 172.2656249999833, 167.0454545454608, 159.78260869565403, 77.09790209790147, 158.63309352518107, 163.3333333333373, 162.1323529411797, 160.9489051094916, 158.63309352518107, 154.19580419580294, 155.2816901408444, 149.99999999999653, 146.02649006621974, 143.1818181818296, 137.81249999999085, 136.95652173913757, 132.03592814371657, 128.19767441859176, 126.72413793103534, 124.57627118644034, 120.4918032786989, 117.28723404254907, 110.25000000000348, 110.24999999999268, 108.6206896551749, 108.08823529411981, 107.03883495145786]"
cta0011,p4,6.964399092970521,7.603945578231293,0.6395464852607713,,,
cta0011,02,7.603945578231293,9.508934240362812,1.9049886621315197,вот [+]поэтому ты и с [-]матерью моей, vo0t pa1e0te4mu4 ty0 i1 s ma0t'i4r'ju4 ma1je0j ,"[nan, 143.1818181818296, 145.0657894736783, 148.9864864864825, 151.02739726027104, 156.3829787234042, 162.1323529411797, 167.0454545454608, 176.40000000001248, 185.29411764704727, 193.4210526315711, 204.1666666666642, 212.01923076923265, 218.31683168317394, 229.68750000001288, 237.0967741935164, 247.75280898878984, 250.56818181820978, 259.41176470585765, 262.49999999997647, 268.9024390244334, 262.49999999997647, 268.9024390243692, 234.5744680851226, nan, 282.69230769229245, 237.09677419356635, 242.30769230766188, 245.00000000002373, 253.44827586204215, 250.56818181820978, 253.44827586204215, 253.4482758620992, 253.44827586204215, 256.3953488371835, 259.41176470591745, 256.3953488371835, 259.41176470591745, 262.49999999997647, 259.41176470591745, 265.6626506023873, 259.41176470585765, 265.66265060244996, 259.41176470585765, 262.49999999997647, 259.41176470591745, 259.41176470585765, 259.41176470591745, 259.41176470585765, 256.3953488372419, 256.3953488371835, 250.56818181815402, 253.4482758620992, 253.4482758620992, 244.9999999999704, 244.9999999999704, 242.30769230771403, 239.67391304344704, 237.09677419356635, 239.67391304344704, 229.6875000000597, 239.67391304344704, 232.10526315790923, 239.67391304344704, 229.6875000000597, 239.67391304344704, 234.5744680850737, 242.30769230771403, 239.67391304344704, 245.00000000007702, 242.30769230760973, 247.75280898878984, 247.75280898878984, 247.75280898878984, 250.56818181815402, 250.56818181815402, 256.3953488371835, 253.4482758620992, 259.41176470591745, 259.41176470591745, 259.4117647057979, 262.50000000009885, 268.9024390243692, 265.6626506023246, 268.90243902449765, 268.9024390243692, 268.9024390243692, 272.22222222226833, 259.4117647057979, nan, 306.2500000001629, 286.36363636355, 290.1315789473566, 290.1315789473566, 275.6249999999817, 259.41176470591745, 268.9024390243692, 265.66265060244996, 279.1139240506853, 282.69230769229245, 282.69230769229245, 282.69230769229245, 279.1139240506853, 279.1139240505469, 275.6249999999817, 279.1139240506853, 279.1139240506853, 279.1139240505469, 282.69230769229245, 286.36363636369566, 275.6249999999817, 290.1315789473566, 272.22222222226833, 286.36363636355, 297.972972972965, 294.00000000006685, 290.1315789473566, 265.66265060244996, 286.36363636355, 279.1139240506853, 275.6249999999817, 282.69230769229245, 286.36363636369566, 290.1315789473566, 286.36363636355, 282.69230769229245, 282.69230769243444, 279.1139240505469, 286.36363636369566, 275.6249999999817, 247.75280898878984, 256.3953488371835, 250.56818181815402, 242.30769230771403, 237.09677419356635, 237.09677419356635, nan, 256.3953488373003, 247.7528089886808, 247.75280898878984, 253.4482758620992, 256.3953488371835, 256.3953488371835, 253.4482758620992, 253.4482758620992, 256.3953488371835, 259.41176470591745, 259.4117647057979, 262.50000000009885, 262.49999999997647, 262.49999999997647, 262.49999999997647, 265.66265060244996, 265.66265060244996, 268.9024390243692, 272.2222222221367, 272.22222222226833, 265.66265060244996, 268.9024390243692, 268.9024390243692, 268.9024390243692, 268.9024390243692, 268.90243902449765, 268.9024390243692, 275.6249999999817, 265.66265060244996, 268.9024390243692, 268.9024390243692, 268.9024390243692, 268.9024390243692, 259.41176470591745, 262.49999999997647, 259.41176470591745, 259.4117647057979, 247.75280898878984, 250.56818181826554, 237.0967741934665, nan, 212.01923076919275, 208.01886792456636, 204.1666666666272, 200.45454545457676, 196.87499999995939, 195.1327433628248, 191.73913043477395, 188.4615384615914, 185.29411764704727, 183.7500000000178, 198.64864864864336, 188.4615384615283, 179.2682926829128, 176.39999999998483, 176.4000000000401, 176.39999999998483, 176.39999999998483, 179.2682926829128, 176.4000000000401, 177.8225806451186, 179.26829268296987, 180.73770491799033, 180.73770491804834, 183.7500000000178, 183.74999999995782, 185.29411764710827, 186.86440677961915, 188.4615384615914, 193.42105263153786, 196.87500000002825, 196.87499999995939, 198.64864864864336, 186.86440677968116, nan, 222.72727272728108, 220.49999999996376, 222.72727272728108, 222.72727272728108, 224.99999999996484, 222.72727272728108, 220.50000000005014, 216.1764705881981, 65.04424778760827, 200.45454545457676, 210.00000000000074, 218.31683168317394, 222.72727272728108, 224.99999999996484, 227.3195876288773, 222.72727272728108, 224.99999999996484, 222.72727272728108, 222.72727272728108, 222.72727272728108, 220.49999999996376, 220.50000000005014, 222.72727272728108, 224.99999999996484, 225.00000000005477, 224.99999999996484, 222.72727272728108, 227.3195876288773, 222.72727272728108, 222.72727272728108, 224.99999999996484, 227.3195876288773, 216.1764705881981, 214.07766990291572, 212.01923076927258, 210.00000000000074, 208.0188679244895, 212.01923076927258, 212.01923076919275, 214.07766990291572, 210.00000000000074, 210.00000000000074, 208.01886792456636, 206.07476635513876, 206.07476635513876, 206.07476635513876, 206.07476635513876, 204.1666666666272, 204.16666666670125, 202.29357798164793, 229.687499999966, 202.29357798164793, 193.4210526316043, 193.42105263153786, 193.4210526316043, 190.0862068965744, 190.08620689651022, 185.29411764704727, 183.7500000000178, 183.7500000000178, 183.7500000000178, 179.2682926829128, 180.73770491804834, 176.39999999998483, 177.82258064517475, 177.8225806451186, 173.62204724413183, 170.93023255812236, 170.93023255812236, 169.61538461539251, 168.32061068705514, 165.7894736841916, 163.33333333331362, 160.9489051095146, 159.78260869565403, 156.38297872338248, 156.3829787234259, 148.9864864864825, 149.99999999997655, 147.00000000003342, 144.11764705879875, 143.1818181818114, 140.44585987262099, 139.55696202530805, 138.67924528302717, 137.81249999999085, 137.81250000002458, 138.679245282993, 137.81250000002458, 137.81249999999085]"
cta0011,02,9.508934240362812,10.3578231292517,0.8488888888888884,не хочешь жить,n'i1 ho0chi4zh zhy0t',"[137.81250000002458, 140.44585987258594, 139.55696202534264, 138.679245282993, 139.55696202534264, 139.55696202530805, 139.55696202530805, 144.11764705883564, 142.25806451610387, 143.18181818184783, 143.1818181818114, 144.11764705879875, 144.11764705883564, 139.55696202530805, 135.27607361963794, nan, 168.3206106870048, 158.6330935252034, 154.19580419578182, 150.0000000000165, 145.0657894736783, 139.55696202530805, 136.95652173913757, 133.63636363636866, 128.9473684210548, 117.91443850266998, nan, 182.23140495866485, 136.95652173913757, 143.1818181818114, 142.2580645161398, 139.55696202530805, 138.67924528302717, 136.95652173913757, 136.11111111110125, 132.03592814371657, 132.83132530119366, 131.24999999998823, 132.03592814371657, 130.47337278106815, 132.03592814371657, nan, nan, 155.2816901408444, 151.02739726027104, 154.19580419582405, 152.06896551725953, 151.02739726027104, 146.99999999999503, 143.1818181818114, 139.55696202530805, 135.27607361963794, 126.72413793102108, 123.1843575419253, 117.91443850266998, 110.80402010049544]"
cta0011,p5,10.3578231292517,10.895374149659864,0.5375510204081628,,,
cta0012,12,0.0,4.031972789115646,4.031972789115646,когда же потребность [+]съязвить или надавить на больное возникала у лены,ka1gda0 zhe4 pa1tr'e0bny4s' s'ji1zv'i0t' i0l'e4 na2da1v'i0t' na2 ba1l'no0e4 vy1zn'i1ka0la4 u1 l'e0ny4 ,"[220.49999999999952, 159.78260869565227, 165.78947368421066, 163.33333333333323, 160.9489051094891, 159.78260869565227, 159.78260869565227, 159.7826086956519, 159.78260869565227, 155.2816901408454, 148.9864864864862, 137.8124999999998, 139.5569620253167, 139.55696202531615, 150.00000000000028, 147.98657718120782, 153.1250000000001, 169.61538461538453, 167.04545454545462, 164.55223880597035, 138.67924528301862, 169.61538461538453, 162.1323529411768, 162.1323529411768, 157.49999999999986, 157.49999999999986, 155.28169014084506, 168.32061068702288, 193.42105263157939, 179.26829268292707, 182.23140495867776, 182.23140495867776, 179.26829268292528, 179.26829268292707, 179.26829268292707, 177.8225806451607, 177.82258064516247, 180.73770491803202, 177.82258064516247, 179.26829268292528, 180.73770491803384, 180.73770491803202, 179.26829268292707, 173.622047244095, 183.74999999999903, 177.82258064516247, 134.45121951219463, 162.1323529411768, 151.02739726027357, 163.33333333333434, 151.02739726027357, 165.7894736842099, 156.3829787234042, 164.55223880597035, 168.32061068702367, 172.26562499999977, 176.40000000000038, 180.73770491803202, 179.26829268292707, 179.26829268292707, 165.7894736842099, 152.06896551724157, 150.00000000000028, nan, 183.74999999999903, 168.32061068702367, 170.93023255813856, 169.61538461538612, 169.61538461538294, 170.93023255814182, 169.61538461538294, 169.61538461538612, 169.61538461538294, 169.61538461538612, 162.1323529411768, 132.0359281437127, nan, 232.10526315789727, 176.39999999999864, 170.93023255814182, 52.375296912113825, 175.0000000000013, 174.9999999999979, 177.82258064516424, 180.7377049180302, 176.4000000000021, 174.9999999999979, 175.0000000000013, 173.622047244095, 174.9999999999979, 173.622047244095, 175.0000000000013, 176.39999999999864, 173.622047244095, 170.93023255813856, 156.3829787234042, 154.19580419580558, 152.06896551724157, 164.55223880596884, 160.94890510948872, 163.33333333333434, 137.8124999999993, 173.622047244095, 160.94890510948872, 165.78947368421294, 163.33333333333138, 162.1323529411768, 164.55223880597185, 163.33333333333138, 164.55223880597185, 165.7894736842099, 169.61538461538294, 165.78947368421294, 163.33333333333138, 163.33333333333434, 162.1323529411768, 162.1323529411768, 159.7826086956512, 158.63309352518107, 155.2816901408444, 148.98648648648498, 148.98648648648745, 135.27607361963186, nan, 169.61538461538612, 154.19580419580294, 160.9489051094916, 160.94890510948585, 160.9489051094916, 159.78260869565403, 158.63309352517547, 158.63309352518107, 160.9489051094916, 162.13235294117388, 165.7894736842099, 167.04545454545462, 168.32061068702367, 172.26562500000307, 172.26562499999648, 174.9999999999979, 176.40000000000555, 176.39999999999864, 180.73770491803384, 182.23140495867221, 182.2314049586796, 182.2314049586796, 182.2314049586796, 182.23140495867221, 177.8225806451607, 176.40000000000555, 170.93023255813532, 167.04545454545462, 173.62204724409835, 155.2816901408444, 177.8225806451607, 159.78260869565403, nan, 174.9999999999979, 158.63309352518107, 168.32061068702367, 174.9999999999979, 175.0000000000047, 180.73770491803384, 182.23140495867221, 182.2314049586796, 180.73770491803384, 177.8225806451607, 176.39999999999864, 175.0000000000047, 173.62204724409168, 176.39999999999864, 177.8225806451607, 180.73770491803384, 180.73770491803384, 185.29411764705492, 188.46153846154408, 190.08620689655032, 190.08620689655032, 186.8644067796579, 188.46153846154408, 185.29411764705492, 183.75000000000279, 179.26829268292707, 180.73770491803384, 174.9999999999979, 170.93023255814182, 169.61538461537975, 164.55223880597487, 160.94890510948585, 155.2816901408444, 145.06578947368766, 137.8124999999993, nan, 190.08620689655032, 151.02739726027104, 145.06578947368766, 145.065789473683, 144.1176470588218, 142.25806451613082, 130.47337278106437, 145.065789473683, 136.1111111111136, 140.44585987260783, 139.5569620253167, 109.7014925373139, 148.98648648648745, 146.99999999999983, 145.065789473683, 145.06578947368766, 147.98657718120845, 204.1666666666642, 143.18181818181597, 144.1176470588264, 139.5569620253167, 138.67924528301862, 149.99999999999653, 147.98657718120845, 147.98657718120845, 148.98648648648745, 150.00000000000153, 159.78260869564838, 151.0273972602761, 151.0273972602761, 148.9864864864825, 148.98648648648745, 150.00000000000153, 148.98648648648745, 148.9864864864825, 146.0264900662292, 142.25806451612632, 123.87640449438129, 154.19580419580822, 141.34615384615068, 142.25806451613082, 141.34615384615512, 138.67924528301862, 136.95652173912924, 146.99999999999983, 157.50000000000057, 156.3829787234042, 157.50000000000057, 154.19580419580294, 155.2816901408444, 155.2816901408444, 156.3829787234042, 155.28169014084975, 157.50000000000057, 157.50000000000057, 157.50000000000057, 159.7826086956427, 160.9489051094916, 160.9489051094916, 159.78260869565403, 156.3829787234042, 156.3829787234042, 156.3829787234042, 157.50000000000057, 158.63309352518107, 162.13235294116805, 164.55223880597487, 168.3206106870174, 170.9302325581483, 174.9999999999979, 176.39999999999864, 179.26829268292707, 176.39999999999864, 176.39999999999864, 176.39999999999864, 173.62204724410506, 172.26562499999648, 170.93023255813532, 168.32061068702998, 162.13235294116805, 150.00000000000654, 142.25806451612183, nan, 85.79766536964787, 77.91519434628957, 72.77227722772464, 136.11111111110947, 151.02739726027104, 148.98648648649237, 158.63309352516987, 152.06896551724927, 148.9864864864825, 152.06896551723898, 147.9865771812133, 147.9865771812036, 144.1176470588264, 129.70588235294377, 155.2816901408444, 144.1176470588172, 145.06578947368766, 145.06578947368766, 143.1818181818114, 142.25806451613082, 140.4458598726122, 140.4458598726122, 138.67924528301862, 153.12499999999815, 155.2816901408444, 156.3829787234042, 157.50000000000057, 158.63309352518107, 157.50000000000057, 156.3829787234042, 155.2816901408444, 156.3829787234042, 154.19580419580294, 153.12499999999815, 153.12500000000858, 148.9864864864825, 152.06896551723898, 152.06896551723898, 151.02739726028116, 149.99999999999653, 149.99999999999653, 148.98648648649237, 148.9864864864825, 151.02739726028116, 149.99999999999653, 152.06896551723898, 154.19580419580294, 156.3829787234042, 156.3829787234042, 156.3829787234042, 158.63309352518107, 157.50000000000057, 158.63309352518107, 158.63309352518107, 156.3829787234042, 157.50000000000057, 157.50000000000057, 157.50000000000057, 164.55223880596284, 153.12500000000858, 154.19580419580294, 153.12499999999815, 151.02739726027104, 149.99999999999653, 147.9865771812133, 146.99999999999503, 147.9865771812133, 145.06578947368766, 145.0657894736783, 142.25806451613082, 140.4458598726122, 138.67924528301862, 136.95652173912924, 136.11111111110947, 133.63636363636866, 132.83132530120147, 132.03592814371657, 132.83132530120147, 131.25000000000352, 129.7058823529363, 127.4566473988452, 126.72413793103534, 124.57627118644034, 121.15384615384397, 119.18918918919232, 116.66666666666225, 116.05263157894863, 116.66666666666829, 121.15384615384397, 125.28409090909095, 131.25000000000352, 136.95652173912924, 137.8124999999993, 138.67924528301862, 141.34615384615512, 142.25806451613082, 138.67924528301862, 139.5569620253167, 137.8124999999993, 137.8124999999993, 130.47337278106815, 126.72413793102821, nan, 170.93023255813532, 148.9864864864825, 158.63309352518107, 156.3829787234042, 155.2816901408444, 156.3829787234042, 155.2816901408444, 154.19580419581348, 154.19580419580294, 149.99999999999653, 144.1176470588264, 127.4566473988452, nan, 195.13274336284172, 158.63309352518107, 146.02649006621974, 146.0264900662292, 143.18181818182052, 141.34615384614622, 140.4458598726122, 137.8124999999993, 136.95652173913757, 136.11111111110947, 136.11111111110947, 134.4512195121926, 133.63636363636866, 131.24999999999588, 131.25000000000352, 129.7058823529363, 130.47337278106815, 128.19767441860637, 128.19767441859906, 128.19767441860637, 126.72413793103534, 128.19767441860637, 129.70588235294377, 128.19767441859906, 125.28409090909095, 125.28409090909095, 124.57627118644034, 123.87640449438129, 125.28409090909095, 126.72413793103534, 125.28409090909095, 126.72413793103534, 124.57627118644034, 125.28409090909095, 126.00000000000045, 127.4566473988452, 128.19767441860637, 130.4733727810606, 129.70588235294377, 130.47337278106815, 126.72413793102821, 132.83132530120932, 132.03592814370884, 135.27607361963794, 133.6363636363607, 134.4512195121926, 136.1111111111177, 138.67924528301862, 139.5569620253167, 141.34615384614622, 141.34615384615512, 148.98648648649237, 167.04545454544842, 152.06896551723898, 162.1323529411797, 164.55223880597487, 172.26562499999648, 185.29411764706254, 188.4615384615283, 195.13274336284172, 206.07476635513876, 208.01886792452794, 208.01886792452794, 212.01923076923265, 220.49999999998536, 222.72727272728108, 227.3195876288773, 227.31958762885432, 227.3195876288773, 232.1052631578853, 234.57446808509815, 234.5744680851226, 239.67391304347257, 239.67391304347257, 216.17647058823962, 242.30769230768794, 244.99999999999707, 250.5681818181819, 247.75280898876258, 242.30769230768794, 242.30769230771403, 247.75280898876258, 247.75280898876258, 247.75280898876258, 247.75280898876258, 247.75280898876258, 247.75280898876258, 247.75280898876258, 247.75280898876258, 250.5681818181819, 247.75280898876258, 250.5681818181819, 250.5681818181819, 250.5681818181819, 253.4482758620707, 253.4482758620707, 259.41176470588755, 259.41176470588755, 256.3953488371835, 262.50000000000705, 256.39534883721274, 262.50000000000705, 256.39534883721274, 259.41176470588755, 259.41176470585765, 256.39534883721274, 262.50000000000705, 256.39534883721274, 265.66265060241864, 256.39534883721274, 253.4482758620707, 256.3953488371835, 259.41176470588755, 262.50000000000705, 253.4482758620707, 259.41176470588755, 259.41176470588755, 253.4482758620707, 256.3953488371835, 259.41176470588755, 244.99999999999707, 250.5681818181819, 253.4482758620707, 250.5681818181819]"
cta0012,p3,4.031972789115646,4.560861678004535,0.528888888888889,, ,
cta0012,10,4.560861678004535,5.44249433106576,0.8816326530612244,она говорила,a1na0 gy1va1r'i0la4,"[97.56637168142086, 169.61538461536696, 155.2816901408444, 152.06896551723898, 153.12499999999815, 153.12500000001899, 155.2816901408444, 155.2816901408444, 154.19580419580294, 155.2816901408444, 156.3829787234042, 154.19580419580294, 156.3829787234042, 155.2816901408444, 153.12499999999815, 144.1176470588172, 146.99999999999503, 160.9489051094916, 157.50000000000057, 160.9489051094916, 162.1323529411797, 163.3333333333373, 167.0454545454608, 170.93023255812236, 183.7500000000178, 196.8749999999938, 195.1327433628248, 196.8749999999938, 206.07476635513876, 212.01923076923265, 218.31683168317394, 191.73913043477395, 290.1315789474314, 239.67391304344704, 210.00000000000074, 247.75280898878984, 253.44827586204215, 259.41176470591745, 259.41176470585765, 344.53125000001927, 275.6249999999817, 275.6249999999817, 272.22222222226833, 279.1139240506161, 279.1139240506161, 275.6249999999817, 275.62500000004917, 279.1139240506161, 268.9024390243692, 253.4482758620992, 259.41176470585765, 256.3953488372419, 256.3953488371835, 237.09677419356635, 239.67391304344704, 256.3953488372419, 253.44827586204215, 247.75280898878984, 242.30769230766188, 250.56818181820978, 242.30769230766188, 302.0547945205421, 259.41176470591745, 259.41176470585765, 265.66265060244996, 272.2222222222025, 272.2222222222025, 279.1139240506161, 279.1139240506853, 279.1139240506161, 279.1139240506161, 282.69230769229245, 279.1139240506853, 275.6249999999817, 279.1139240506161, 268.9024390244334, 268.9024390243692, 262.49999999997647, 259.41176470591745, 259.41176470585765, 256.3953488371835, 256.3953488372419, 262.49999999997647, 259.41176470591745, 262.49999999997647, 259.41176470591745, 262.49999999997647, 265.6626506023873, 265.66265060244996, 265.6626506023873, 265.6626506023873, 265.66265060244996, 262.49999999997647, 262.49999999997647, 256.3953488372419, 256.3953488371835, 250.56818181820978, 250.56818181815402, 245.00000000002373, 239.67391304349806, 237.0967741935164, 234.5744680851226, 227.3195876288773, 220.49999999996376, 218.31683168317394, 212.01923076923265, 208.01886792452794, 202.29357798164793, 198.64864864864336, 193.4210526316043, 188.4615384615283, 180.73770491804834, 173.6220472440783, nan, 153.12499999999815, 158.63309352518107, 158.63309352518107, 153.12499999999815, 147.9865771812036, 149.99999999999653, 144.11764705883564, 143.1818181818114, 140.44585987262099, 140.44585987260345, 139.55696202532536, 136.95652173912092, 137.81250000000773, 137.81249999999085, 138.67924528302717, 140.44585987260345, 141.346153846164, 141.34615384614622, 139.55696202530805, 133.63636363636866, 136.1111111111177, 134.4512195121846, 135.27607361963794, 133.63636363636866, 132.03592814370108, 133.63636363636866, 132.83132530120932, 135.2760736196217, 132.83132530120932, 130.47337278106815, 129.70588235294377, 129.70588235294377, 131.24999999998823, 129.70588235294377, 131.25000000000352, 131.25000000000352, 130.47337278106815, 133.63636363635277, 125.28409090909095, 147.9865771812036, 137.81250000000773, 132.83132530120932]"
cta0012,p4,5.44249433106576,6.069659863945578,0.6271655328798182,, ,
